"Date","Open","High","Low","Close","Adj.Close","Volume","MA_20","MA_50"
2020-06-18,448.730011,452.76001,442.799988,449.869995,449.869995,4277600,426.6725006,426.165999739999
2020-06-19,449.119995,453.970001,445.600006,453.720001,453.720001,5934500,427.54600065,427.817999859999
2020-06-22,455.01001,468.589996,454.209991,468.040009,468.040009,6272100,429.48200075,429.764400019999
2020-06-23,466.5,474.01001,464.5,466.26001,466.26001,5948400,432.0565018,431.155200199999
2020-06-24,468.540009,472.359985,454,457.850006,457.850006,4826200,433.95450135,432.041200559999
2020-06-25,458.859985,467.01001,454,465.910004,465.910004,4134500,436.57800145,432.82440064
2020-06-26,466.390015,468.029999,442.23999,443.399994,443.399994,6804700,437.7615006,432.90900026
2020-06-29,445.230011,447.670013,432.140015,447.23999,447.23999,4844000,438.82749945,433.394600239999
2020-06-30,450.019989,457.589996,447,455.040009,455.040009,4198500,440.214,433.74560062
2020-07-01,454,488.230011,454,485.640015,485.640015,9705900,443.3975007,434.78180118
2020-07-02,485.640015,492.279999,475.529999,476.890015,476.890015,6351500,446.5255021,435.89120122
2020-07-06,480.769989,499.5,479.799988,493.809998,493.809998,7839000,450.2360017,437.23340094
2020-07-07,497.309998,504.820007,490.829987,493.160004,493.160004,5669900,453.9195024,438.59680122
2020-07-08,498.579987,505.100006,493.809998,502.779999,502.779999,5691700,457.35600295,440.2248011
2020-07-09,508.399994,510,495.779999,507.76001,507.76001,5840500,461.0200029,442.30340156
2020-07-10,519.72998,555.880005,511.279999,548.72998,548.72998,21605600,467.178502,445.04020086
2020-07-13,567.97998,575.369995,520.960022,525.5,525.5,18399000,472.55000165,447.15320074
2020-07-14,517.080017,525.5,490.48999,524.880005,524.880005,15083300,477.5190019,449.34540106
2020-07-15,516.299988,529,510.179993,523.26001,523.26001,10066700,481.87550215,451.24760138
2020-07-16,526.47998,535.539978,504.359985,527.390015,527.390015,24499000,485.85650345,453.30180182
2020-07-17,494.869995,503.589996,484.140015,492.98999,492.98999,24991400,488.0125032,454.476401419999
2020-07-20,489.140015,504.5,484.200012,502.410004,502.410004,11940300,490.44700335,455.794001519999
2020-07-21,506,506.220001,488.609985,490.100006,490.100006,9113700,491.5500032,456.88500188
2020-07-22,492.190002,497.200012,487.200012,489.820007,489.820007,6954100,492.72800305,457.871002239999
2020-07-23,491.130005,491.899994,472.019989,477.579987,477.579987,7722000,493.7145021,458.78620184
2020-07-24,468.769989,487.170013,467.540009,480.450012,480.450012,7746200,494.4415025,459.6298023
2020-07-27,484.51001,496.920013,482.309998,495.649994,495.649994,7863100,497.0540025,460.70380194
2020-07-28,496.019989,497.790009,487.76001,488.51001,488.51001,5986700,499.1175035,461.3902021
2020-07-29,492.25,494.920013,484.130005,484.480011,484.480011,6611800,500.5895036,462.02820258
2020-07-30,480.709991,488.350006,477.51001,485.799988,485.799988,6608600,500.59750225,462.72340216
2020-07-31,488.290009,494.799988,484.5,488.880005,488.880005,5916300,501.19700175,463.547602
2020-08-03,490.859985,503.089996,490.230011,498.619995,498.619995,5873100,501.4375016,464.7950019
2020-08-04,498.649994,510.440002,498.649994,509.640015,509.640015,5608000,502.26150215,466.40140206
2020-08-05,508.679993,510.100006,501.200012,502.109985,502.109985,4308200,502.22800145,468.14820198
2020-08-06,504.109985,510.820007,498.700012,509.079987,509.079987,3725900,502.2940003,469.93200142
2020-08-07,505.450012,508.290009,486.679993,494.730011,494.730011,5910300,499.59400185,471.5578016
2020-08-10,493.350006,497.459991,478.630005,483.380005,483.380005,4691200,497.4880021,472.83080148
2020-08-11,479.75,480.920013,466.549988,466.929993,466.929993,7329200,494.5905015,473.65100108
2020-08-12,471.339996,482.48999,470.179993,475.470001,475.470001,5439200,492.20100105,474.61420114
2020-08-13,478.399994,484.450012,476.450012,481.329987,481.329987,3008900,489.89799965,475.80140086
2020-08-14,482.820007,488.329987,480.209991,482.679993,482.679993,2943500,489.3824998,477.16840098
2020-08-17,484.190002,486.23999,479.100006,482.350006,482.350006,2423500,488.3794999,478.42340098
2020-08-18,484.350006,495.299988,482.799988,491.869995,491.869995,3505500,488.46799935,479.87100108
2020-08-19,493.929993,494.5,483.5,484.529999,484.529999,3156200,488.20349895,480.8806013
2020-08-20,484.690002,498.940002,483.890015,497.899994,497.899994,5132500,489.2194993,482.14900096
2020-08-21,496.459991,498.130005,490,492.309998,492.309998,3921300,489.8124986,483.48400096
2020-08-24,495.440002,501,483.160004,488.809998,488.809998,4762200,489.4704988,484.89880078
2020-08-25,488.190002,492.470001,485.089996,490.579987,490.579987,5727700,489.57399765,486.20040052
2020-08-26,492.5,549.039978,492.079987,547.530029,547.530029,20373700,492.72649855,488.428401
2020-08-27,537.780029,541,521.25,526.27002,526.27002,9062900,494.75000015,489.99840162
2020-08-28,532,539,522,523.890015,523.890015,4417500,496.50050065,491.47880202
2020-08-31,521.159973,531.98999,517.580017,529.559998,529.559998,4941400,498.0475008,492.99560196
2020-09-01,532.599976,557.390015,532.450012,556.549988,556.549988,9572700,500.39299945,494.76580154
2020-09-02,553.780029,556.5,537.369995,552.840027,552.840027,5886900,502.92950155,496.49740188
2020-09-03,545,554,521.320007,525.75,525.75,9071100,503.7630022,497.85540176
2020-09-04,520.179993,527.359985,485.980011,516.049988,516.049988,8270100,504.82900105,498.85820144
2020-09-08,498.399994,522,495,507.019989,507.019989,5572700,506.01100025,500.13060134
2020-09-09,519.210022,520,492.570007,500.190002,500.190002,6848100,507.6740007,501.18960158
2020-09-10,503.350006,506.290009,478.839996,480.670013,480.670013,6240200,507.9340013,501.70220166
2020-09-11,486.48999,493.730011,476.809998,482.029999,482.029999,5035200,507.9690019,501.63000134
2020-09-14,480.619995,488.98999,471.299988,476.26001,476.26001,7359100,507.64800275,501.61740124
2020-09-15,484,497.470001,481.630005,495.98999,495.98999,5337000,508.33000195,501.66100108
2020-09-16,499.98999,504.660004,483.309998,483.859985,483.859985,4394900,507.92950145,501.475000699999
2020-09-17,475.160004,478.399994,463.269989,470.200012,470.200012,5379300,507.2130021,500.82340096
2020-09-18,472.51001,479.399994,458.600006,469.959991,469.959991,6717700,505.81600195,500.06740058
2020-09-21,467.690002,487.779999,466.320007,487.350006,487.350006,5457500,505.56800235,498.8398011
2020-09-22,489.01001,491.820007,479.26001,491.170013,491.170013,3482300,505.6860031,498.15320136
2020-09-23,491.040009,491.040009,469,470.609985,470.609985,3726400,504.687503,497.067800959999
2020-09-24,470.529999,477,467.820007,473.079987,473.079987,3727200,500.9650009,496.0642005
2020-09-25,474.390015,484.869995,468.029999,482.880005,482.880005,3769400,498.79550015,495.1740003
2020-09-28,489.109985,492,477.880005,490.649994,490.649994,4773500,497.1334991,495.12720038
2020-09-29,489.5,496.290009,486.529999,493.480011,493.480011,3541500,495.32949975,494.94860052
2020-09-30,492.570007,504.630005,489.269989,500.029999,500.029999,4634100,492.5035003,495.14720038
2020-10-01,506.029999,529.549988,503.600006,527.51001,527.51001,8153700,491.23699945,495.90100044
2020-10-02,516.429993,526.369995,502.700012,503.059998,503.059998,6071200,490.10249935,496.41060066
2020-10-05,506.799988,520.98999,501.700012,520.650024,520.650024,4088100,490.33250115,497.214600899999
2020-10-06,518.719971,521.820007,504.160004,505.869995,505.869995,4199000,490.27500145,497.41900092
2020-10-07,518,536.48999,515.820007,534.659973,534.659973,7988700,491.9985,498.34200018
2020-10-08,533.47998,535,524.150024,531.789978,531.789978,5386500,494.55449825,499.28819952
2020-10-09,537.830017,544.280029,535,539.440002,539.440002,4781300,497.4249984,500.3609998
2020-10-12,548.809998,551.809998,538.23999,539.809998,539.809998,5391100,500.6024978,501.37959966
2020-10-13,540.559998,557.650024,537.200012,554.090027,554.090027,5602500,503.50749965,502.4890003
2020-10-14,562.609985,572.48999,541,541.450012,541.450012,9499000,506.387001,503.12520024
2020-10-15,545.52002,551.219971,535.099976,541.940002,541.940002,5113100,509.9740005,503.92180058
2020-10-16,549.5,554.330017,530.030029,530.789978,530.789978,6347400,513.01549985,504.3560004
2020-10-19,537.070007,541.799988,525.380005,530.719971,530.719971,7567500,515.1839981,505.0757996
2020-10-20,528.140015,533.780029,522.26001,525.419983,525.419983,10047200,516.8964966,505.91659916
2020-10-21,501.029999,506.850006,488.25,489.049988,489.049988,17405700,517.81849675,506.358999059999
2020-10-22,494.690002,495.140015,482,485.230011,485.230011,6997900,518.42599795,506.554199259999
2020-10-23,488.109985,490.059998,481.350006,488.279999,488.279999,4927900,518.69599765,506.693199499999
2020-10-26,487.029999,496.820007,478.899994,488.23999,488.23999,6186100,518.57549745,506.804399439999
2020-10-27,490.01001,490.48999,482.929993,488.929993,488.929993,3627200,518.34799655,506.935999179999
2020-10-28,486.359985,494,483.279999,486.23999,486.23999,5992700,517.6584961,506.823399079999
2020-10-29,488.5,513.900024,479.339996,504.209991,504.209991,11120700,516.49349515,507.216998919999
2020-10-30,502.01001,505.880005,472.209991,475.73999,475.73999,7807900,515.12749475,506.773798839999
2020-11-02,478.869995,486.299988,475,484.119995,484.119995,4408200,513.3009933,506.609998779999
2020-11-03,484.929993,495.309998,478.76001,487.220001,487.220001,3690200,512.3684936,506.578198839999
2020-11-04,495.359985,507.730011,493.980011,496.950012,496.950012,5137300,510.48299555,506.705599339999
2020-11-05,506.559998,518.72998,503.450012,513.76001,513.76001,5372800,509.58149715,506.030198959999
2020-11-06,515,515.210022,502.51001,514.72998,514.72998,4236300,508.34599605,505.799398159999
2020-11-09,485.540009,495.850006,467.26001,470.5,470.5,10419700,504.88049615,504.731597859999
2020-11-10,470.950012,484.600006,463.410004,480.23999,480.23999,8306100,501.1879943,503.745197699999
2020-11-11,483,491.679993,478.26001,490.76001,490.76001,5460500,498.6534942,502.429398139999
2020-11-12,491,496.519989,480.429993,486.769989,486.769989,5063700,495.89499355,501.107997379999
2020-11-13,486.769989,488.940002,477.799988,482.839996,482.839996,3002700,493.49749445,500.249797299999
2020-11-16,480,485.579987,477.299988,479.100006,479.100006,3953600,490.9164962,499.510797659999
2020-11-17,480.119995,487.51001,478.850006,480.630005,480.630005,3698100,488.6769973,498.982997979999
2020-11-18,481.950012,488.609985,477.720001,481.790009,481.790009,3629200,488.31399835,498.614998119999
2020-11-19,482,487.799988,480.470001,484.670013,484.670013,2254700,488.28599845,498.694998119999
2020-11-20,485.220001,494.76001,481.570007,488.23999,488.23999,4253400,488.283998,498.819197939999
2020-11-23,490.459991,491.149994,475.839996,476.619995,476.619995,5416600,487.70299825,498.826397639999
2020-11-24,478.839996,484.049988,475.890015,482.880005,482.880005,3550500,487.40049885,498.564197939999
2020-11-25,485.130005,486.899994,478.920013,485,485,3598600,487.33849935,498.586998239999
2020-11-27,486.579987,493.25,481.850006,491.359985,491.359985,2805800,486.69599905,499.010197699999
2020-11-30,490.079987,492.549988,481.269989,490.700012,490.700012,3530900,487.44400015,499.424998119999
2020-12-01,492.339996,509.470001,491.980011,504.579987,504.579987,5052700,488.46699975,499.769597739999
2020-12-02,501.619995,506.799988,493.5,503.380005,503.380005,3028400,489.27499995,500.013797579999
2020-12-03,502.98999,508.769989,496.040009,497.519989,497.519989,2826100,489.3034988,500.551997659999
2020-12-04,497.5,504.5,493.640015,498.309998,498.309998,3666200,488.5309982,501.056597879999
2020-12-07,500.01001,517.76001,497.769989,515.780029,515.780029,4289300,488.58350065,501.714598359999
2020-12-08,517.900024,521.48999,505.549988,512.659973,512.659973,4229000,490.6914993,502.154797939999
2020-12-09,510.529999,514.5,491.290009,493.600006,493.600006,4178800,491.3595001,502.157197839999
2020-12-10,494.559998,503.769989,492.910004,501.089996,501.089996,3018200,491.8759994,502.178397779999
2020-12-11,495,503.339996,494.850006,503.220001,503.220001,3210900,492.6985,501.692597599999
2020-12-14,505.440002,524.159973,501.179993,522.419983,522.419983,5770400,494.67749935,502.079797299999
2020-12-15,518.5,524.700012,513.559998,519.780029,519.780029,3394900,496.7115005,502.062397399999
2020-12-16,520.109985,527.380005,517.690002,524.830017,524.830017,3682400,498.9215011,502.441597839999
2020-12-17,529,535.48999,526.440002,532.900024,532.900024,3193400,501.47700185,502.406398859999
2020-12-18,533.200012,536.369995,526.02002,534.450012,534.450012,4502700,503.9660018,502.459599539999
2020-12-21,530.049988,532.619995,521.150024,528.909973,528.909973,3894000,505.99950095,502.248998959999
2020-12-22,527.690002,530.400024,520.5,527.330017,527.330017,1906600,508.53500205,501.999399339999
2020-12-23,524.76001,526.320007,514.200012,514.47998,514.47998,2393200,510.1150008,501.207198399999
2020-12-24,515.119995,519.349976,512.210022,513.969971,513.969971,1144000,511.56349935,500.657597579999
2020-12-28,516.429993,523.659973,507.130005,519.119995,519.119995,2891900,512.95149985,500.201197439999
2020-12-29,519.900024,536.549988,515.47998,530.869995,530.869995,4022400,514.959999,500.202797779999
2020-12-30,530.130005,533.26001,523.690002,524.590027,524.590027,1876300,515.960501,500.080198899999
2020-12-31,525.530029,545.5,523.150024,540.72998,540.72998,5392300,517.82799975,500.386398839999
2021-01-04,539,540.799988,515.090027,522.859985,522.859985,4444400,519.09499955,501.062598779999
2021-01-05,521.549988,526.780029,515.890015,520.799988,520.799988,3133900,520.21949905,501.773998319999
2021-01-06,511.970001,513.099976,499.5,500.48999,500.48999,5346200,519.4549971,502.018198139999
2021-01-07,508.279999,516.440002,506.420013,508.890015,508.890015,3686400,519.2664992,502.431198639999
2021-01-08,511.309998,513.23999,504.51001,510.399994,510.399994,2973900,520.1064986,502.860598659999
2021-01-11,507.839996,510.730011,497.950012,499.100006,499.100006,3806200,520.0069991,503.11779898
2021-01-12,500,501.089996,485.670013,494.25,494.25,5990400,519.55849905,502.91859916
2021-01-13,495.5,512.349976,493.01001,507.790009,507.790009,5032100,518.82700035,503.55959954
2021-01-14,507.350006,514.5,499.579987,500.859985,500.859985,4177400,517.88099815,503.894399339999
2021-01-15,500,506.320007,495.100006,497.980011,497.980011,5895800,516.53849785,504.109599539999
2021-01-19,501,509.25,493.540009,501.769989,501.769989,12315800,514.9819961,504.205999079999
2021-01-20,565.419983,593.289978,556.859985,586.340027,586.340027,32637500,517.57649685,505.657599419999
2021-01-21,582.450012,588.75,570.400024,579.840027,579.840027,11802100,520.12299955,506.959800359999
2021-01-22,582.099976,583.98999,564.349976,565.169983,565.169983,7550800,522.01499785,508.853200019999
2021-01-25,567,569.75,548.650024,556.780029,556.780029,7207300,524.1300003,510.3840008
2021-01-26,554.72998,567.98999,554.059998,561.929993,561.929993,5023800,526.5280014,511.807400459999
2021-01-27,550.710022,556.419983,515.72998,523.280029,523.280029,8670300,526.7360031,512.53760126
2021-01-28,535.880005,553.150024,530.73999,538.599976,538.599976,5969000,527.12250215,513.65280086
2021-01-29,538,541,530.179993,532.390015,532.390015,4325300,527.51250155,514.71860104
2021-02-01,536.789978,545.059998,531.72998,539.039978,539.039978,3547500,527.42800145,515.8868005
2021-02-02,542.01001,555.47998,538.929993,548.159973,548.159973,3767600,528.69300085,517.21419978
2021-02-03,550.169983,550.47998,538.23999,539.450012,539.450012,3172300,529.62550205,518.30979976
2021-02-04,539.809998,559.47998,537.51001,552.159973,552.159973,5164500,532.2090012,519.58819942
2021-02-05,552.26001,554.440002,545.47998,550.789978,550.789978,2376200,534.30399935,521.07159908
2021-02-08,555,555,543.700012,547.919983,547.919983,2791700,536.1799988,522.37239864
2021-02-09,546,566,543,559.070007,559.070007,3703500,539.17849885,523.85379878
2021-02-10,562.5,566.650024,553.460022,563.590027,563.590027,3991300,542.6455002,525.29839962
2021-02-11,564.440002,565.929993,554.219971,557.590027,557.590027,2730600,545.1355011,526.63619992
2021-02-12,556.940002,561.25,550.849976,556.52002,556.52002,2197100,547.91850285,527.67500058
2021-02-16,557.289978,563.630005,552.72998,557.280029,557.280029,2624100,550.88350375,528.75300106
2021-02-17,550.98999,555.25,543.030029,551.340027,551.340027,2069600,553.36200565,529.82940182
2021-02-18,549,550,538.22998,548.219971,548.219971,2456200,551.45600285,530.82760128
2021-02-19,548,548.98999,538.809998,540.219971,540.219971,2841500,549.47500005,531.31640012
2021-02-22,534.98999,541.789978,530.789978,533.780029,533.780029,3078600,547.90550235,531.738801239999
2021-02-23,525,548.539978,518.280029,546.150024,546.150024,4136500,547.3740021,532.789801599999
2021-02-24,539.799988,556.849976,539.070007,553.409973,553.409973,3245000,546.9480011,533.83620114
2021-02-25,550.27002,556.47998,535.75,546.700012,546.700012,4252900,548.11900025,534.70580136
2021-02-26,546.51001,553.090027,538,538.849976,538.849976,3755600,548.13150025,535.03440122
2021-03-01,545.570007,552.140015,542,550.640015,550.640015,3041400,549.04400025,535.65160094
2021-03-02,553.340027,556.98999,546.02002,547.820007,547.820007,3042200,549.4830017,536.11140074
2021-03-03,545.929993,548.01001,517.809998,520.700012,520.700012,5362400,548.11000365,535.8674005
2021-03-04,521.5,531.5,507.679993,511.290009,511.290009,5034800,546.7020035,535.404200439999
2021-03-05,511.980011,517.76001,498.790009,516.390015,516.390015,5070000,544.9135056,535.15380128
2021-03-08,514.460022,518.840027,492.850006,493.329987,493.329987,3981800,542.04050605,534.473800679999
2021-03-09,507.309998,513.109985,503.820007,506.440002,506.440002,3470000,539.966507,534.31300112
2021-03-10,513.5,518.969971,504.25,504.540009,504.540009,3771500,537.2400071,534.12440188
2021-03-11,512.200012,530.23999,510.709991,523.059998,523.059998,4714500,535.21350565,534.20320194
2021-03-12,512.5,526.51001,506.589996,518.02002,518.02002,3981700,533.2350053,533.94620244
2021-03-15,516.320007,520.72998,508.029999,520.25,520.25,3484300,531.4215043,533.8594019
2021-03-16,524.469971,533.419983,523.210022,524.030029,524.030029,3238900,529.7590043,533.52540288
2021-03-17,522,528.369995,514.299988,524.440002,524.440002,2817400,528.41400305,533.55700322
2021-03-18,516.400024,517.900024,503.850006,504.790009,504.790009,4094500,526.24250495,533.23680364
2021-03-19,504.959991,513.190002,501.630005,512.179993,512.179993,4386400,524.84050605,533.4706037
2021-03-22,509.130005,529.309998,509.130005,523.109985,523.109985,3360600,524.30700385,533.7550031
2021-03-23,529.869995,543.119995,529.400024,535.090027,535.090027,5583500,523.754004,534.24880376
2021-03-24,533.780029,534.419983,520,520.809998,520.809998,4102200,522.12400525,534.6830036
2021-03-25,516.98999,518.530029,497,502.859985,502.859985,4926800,519.9320039,534.8552033
2021-03-26,502.820007,508.720001,496.679993,508.049988,508.049988,3467800,518.3920045,534.86040288
2021-03-29,505.660004,518,504.399994,513.950012,513.950012,3330000,516.55750435,535.12220342
2021-03-30,510.51001,514.409973,506.910004,513.390015,513.390015,2418100,514.83600475,535.4304035
2021-03-31,515.669983,528.130005,515.440002,521.659973,521.659973,3503100,514.8840028,535.82820318
2021-04-01,529.929993,540.5,527.030029,539.419983,539.419983,3938600,516.2905015,534.8898023
2021-04-05,540.01001,542.849976,529.22998,540.669983,540.669983,3355900,517.5044999,534.10640142
2021-04-06,544.809998,554.169983,543.299988,544.530029,544.530029,3474200,520.064502,533.69360234
2021-04-07,543.5,549.640015,541.450012,546.98999,546.98999,2151300,522.0920014,533.49780156
2021-04-08,551.130005,556.900024,547.570007,554.580017,554.580017,4309800,524.5940018,533.35080204
2021-04-09,552.690002,556.900024,547.109985,555.309998,555.309998,2894000,526.2065018,533.99140142
2021-04-12,551.049988,557.97998,549.580017,552.780029,552.780029,2944100,527.94450225,534.27500248
2021-04-13,557,559.75,550.299988,553.72998,553.72998,2720300,529.61850125,534.70180178
2021-04-14,554.869995,554.869995,538.530029,540.02002,540.02002,3740300,530.4180008,534.72140262
2021-04-15,544.169983,553.48999,542.659973,549.219971,549.219971,3139100,531.65699925,534.74260258
2021-04-16,550.539978,551.97998,539.51001,546.539978,546.539978,3209100,533.7444977,534.8844019
2021-04-19,546.900024,556.440002,545.530029,554.440002,554.440002,4288700,535.85749815,534.93000248
2021-04-20,554.419983,563.559998,546.299988,549.570007,549.570007,11257600,537.18049925,534.90560306
2021-04-21,508,515.460022,503.600006,508.899994,508.899994,22897400,535.8709976,534.12520328
2021-04-22,513.820007,513.960022,500.549988,508.779999,508.779999,9061100,535.26949765,533.11940312
2021-04-23,509.01001,509.700012,500.700012,505.549988,505.549988,7307700,535.4039978,531.95860234
2021-04-26,506.76001,510.480011,503,510.299988,510.299988,4388800,535.5164978,531.01280156
2021-04-27,512.619995,512.98999,504.579987,505.549988,505.549988,3761300,535.0964966,529.99340092
2021-04-28,505.200012,508.399994,503.339996,506.519989,506.519989,3193000,534.752995300001,528.97820012
2021-04-29,507.600006,509.290009,499,509,509,5127800,534.119996650001,528.13139958
2021-04-30,505,514.549988,505,513.469971,513.469971,4413200,532.82249605,527.43639958
2021-05-03,512.650024,518.950012,505.200012,509.109985,509.109985,4091900,531.24449615,526.81419986
2021-05-04,510.779999,511.630005,496.790009,503.179993,503.179993,4349500,529.176994350001,526.20219914
2021-05-05,504.98999,507.779999,494.630005,496.079987,496.079987,3129400,526.6314942,525.2007984
2021-05-06,495.98999,499.549988,491.369995,499.549988,499.549988,3783700,523.87999275,524.1235987
2021-05-07,504.619995,508.549988,501.119995,503.839996,503.839996,3132800,521.30649265,523.266398379999
2021-05-10,502,503.149994,486.109985,486.690002,486.690002,5131600,518.0019913,522.223198899999
2021-05-11,479.75,497.98999,478.630005,495.079987,495.079987,4401000,515.06949165,521.111998339999
2021-05-12,486.829987,493.540009,482.700012,484.980011,484.980011,4121500,512.3174912,519.85519842
2021-05-13,489.130005,490.779999,482.709991,486.660004,486.660004,2712500,509.18949285,519.17439826
2021-05-14,487.859985,494.850006,486.589996,493.369995,493.369995,2882500,506.5309937,518.81599798
2021-05-17,485.589996,492.709991,482.809998,488.940002,488.940002,2705200,503.2559937,518.266997719999
2021-05-18,488.399994,493.480011,486.190002,486.279999,486.279999,2350500,500.0914933,518.125997959999
2021-05-19,481.630005,488.570007,478.540009,487.700012,487.700012,3349900,499.0314942,517.751198159999
2021-05-20,489.549988,502.700012,488.980011,501.670013,501.670013,3721200,498.6759949,517.693798239999
2021-05-21,503.119995,505.399994,497.26001,497.890015,497.890015,3322900,498.29299625,517.19039858
2021-05-24,501.049988,504.25,499.51001,502.899994,502.899994,2412600,497.92299655,516.887998059999
2021-05-25,506,506.369995,499.220001,501.339996,501.339996,2699500,497.71249695,516.509797979999
2021-05-26,502.339996,504.140015,500.5,502.359985,502.359985,2465300,497.50449675,516.076397099999
2021-05-27,501.799988,505.100006,498.540009,503.859985,503.859985,3253800,497.247496,515.664796759999
2021-05-28,504.399994,511.76001,502.529999,502.809998,502.809998,2910300,496.71449735,515.625196539999
2021-06-01,504.01001,505.410004,497.73999,499.079987,499.079987,2482600,496.21299745,515.363196419999
2021-06-02,499.820007,503.220001,495.820007,499.23999,499.23999,2269000,496.0159973,514.885796519999
2021-06-03,495.190002,496.660004,487.25,489.429993,489.429993,3887400,495.6834976,513.972595839999
2021-06-04,492,501.859985,490.950012,494.73999,494.73999,3160500,495.4429977,513.451195679999
2021-06-07,492.920013,496.700012,490.549988,494.660004,494.660004,2791900,494.9839981,513.287196059999
2021-06-08,497,498.820007,489.369995,492.390015,492.390015,2374000,495.26899875,512.973996599999
2021-06-09,494.5,496.089996,484.649994,485.809998,485.809998,3055000,494.8054993,512.411196319999
2021-06-10,487.170013,490.209991,482.140015,487.269989,487.269989,4382900,494.9199982,511.888795799999
2021-06-11,490,491.410004,487.779999,488.769989,488.769989,3124000,495.02549745,511.230996119999
2021-06-14,489.679993,503.5,486.910004,499.890015,499.890015,4400200,495.351498450001,510.440396759999
2021-06-15,501.230011,501.230011,490.399994,491.899994,491.899994,3104100,495.499498050001,509.464996979999
2021-06-16,495,496.459991,486.279999,492.410004,492.410004,3533200,495.8059983,508.422596479999
2021-06-17,490.25,501.799988,490.149994,498.339996,498.339996,3198300,496.337997500001,507.449596599999
2021-06-18,496.399994,504.48999,495.23999,500.769989,500.769989,5197600,496.2929963,506.373396039999
2021-06-21,501.640015,502.049988,492.279999,497,497,5277300,496.24849555,505.207196079999
2021-06-22,498.540009,513.549988,495.799988,508.820007,508.820007,5809300,496.5444962,504.327995639999
2021-06-23,508.480011,516.630005,508.200012,512.73999,512.73999,3944800,497.1144959,503.508195839999
2021-06-24,517.960022,520.960022,514.400024,518.059998,518.059998,3361200,497.899496550001,503.068995399999
2021-06-25,528.840027,533.059998,525,527.070007,527.070007,5299100,499.059997650001,502.625996119999
2021-06-28,528.119995,533.940002,524.559998,533.030029,533.030029,2820200,500.570999200001,502.355797139999
2021-06-29,533.549988,536.130005,528.570007,533.5,533.5,2314600,502.291999850001,501.936997099999
2021-06-30,534.059998,534.380005,526.820007,528.210022,528.210022,2773400,503.740501450001,501.509797399999
2021-07-01,525.719971,537.039978,525.719971,533.539978,533.539978,2805400,505.946000700001,502.002597079999
2021-07-02,535.5,538.539978,529.390015,533.97998,533.97998,1975500,507.908000200001,502.506596699999
2021-07-06,533,542.859985,533,541.640015,541.640015,2775100,510.257000750001,503.228397239999
2021-07-07,544.23999,544.640015,531.659973,535.960022,535.960022,2722500,512.435501100001,503.741597919999
2021-07-08,530.929993,535.5,529.090027,530.76001,530.76001,3269000,514.683001700001,504.245798359999
2021-07-09,531,538.26001,528.580017,535.97998,535.97998,2777200,517.118501250001,504.834998179999
2021-07-12,540.299988,540.650024,532.919983,537.309998,537.309998,1780700,519.545501700001,505.401198139999
2021-07-13,535.76001,545.330017,535.76001,540.679993,540.679993,2751600,521.585000600001,505.94539858
2021-07-14,541.01001,554.099976,541.01001,547.950012,547.950012,4659500,524.387501500001,506.72219912
2021-07-15,553.969971,557.539978,538.200012,542.950012,542.950012,5713900,526.9145019,507.5175995
2021-07-16,541.809998,544.059998,527.049988,530.309998,530.309998,3442100,528.513002,508.20219972
2021-07-19,526.049988,534.909973,522.23999,532.280029,532.280029,3885800,530.088504000001,508.85680054
2021-07-20,526.070007,536.640015,520.299988,531.049988,531.049988,6930400,531.7910034,509.40100038
2021-07-21,526.130005,530.98999,505.609985,513.630005,513.630005,11906800,532.031503300001,509.93980044
2021-07-22,510.209991,513.679993,507,511.769989,511.769989,4328100,531.983003250001,510.27360048
2021-07-23,512.159973,517.409973,504.660004,515.409973,515.409973,3820500,531.850502,510.88219972
2021-07-26,514.380005,521.130005,509.01001,516.48999,516.48999,2254500,531.32150115,511.47879944
2021-07-27,518.080017,521.950012,512.049988,518.909973,518.909973,2759000,530.615498350001,511.989599
2021-07-28,521.820007,524.469971,516.97998,519.299988,519.299988,2390500,529.905497750001,512.59679872
2021-07-29,519.960022,520.780029,513.789978,514.25,514.25,1736000,529.207496650001,513.15619874
2021-07-30,512.690002,519.789978,510.959991,517.570007,517.570007,2534900,528.408998100001,513.75359864
2021-08-02,519,519.849976,510.51001,515.150024,515.150024,2096600,527.467500300001,514.02319886
2021-08-03,514.390015,515.630005,505.369995,510.820007,510.820007,2579400,525.926499900001,514.2817987
2021-08-04,513,517.97998,510.369995,517.349976,517.349976,2039400,524.995997600001,514.57079834
2021-08-05,517.130005,525.409973,514.02002,524.890015,524.890015,2556700,524.702497850001,515.04179872
2021-08-06,524,526.840027,519.390015,520.549988,520.549988,1919400,523.930998250001,515.40559878
2021-08-09,521.150024,522.669983,517.98999,519.969971,519.969971,1367800,523.063996900001,515.7277985
2021-08-10,520,520.789978,512.969971,515.840027,515.840027,1960500,521.821998600001,515.98839908
2021-08-11,517,519.570007,509.769989,512.400024,512.400024,1673900,520.044499200001,516.25479982
2021-08-12,511.859985,513,507.200012,510.720001,510.720001,1685700,518.432998650001,516.48440004
2021-08-13,512.640015,521.440002,511.51001,515.919983,515.919983,2176300,517.713497900001,517.01419984
2021-08-16,515.23999,523.380005,512.299988,517.919983,517.919983,2032800,516.995495600001,517.4777997
2021-08-17,515.469971,520.789978,514.200012,518.909973,518.909973,2309800,516.388494850001,517.96279908
